,hcop_ii/hnc_ii,hcop_ii/h13cop_ii,hcop_ii/hn13c_ii,hcop_ii/13cs_ii,hcop_ii/13c34s_ii,hcop_ii/hc13ccn_ii,hcop_ii/hnco404_ii,hcop_ii/ch3cn_ii,hcop_ii/hc3n_ii,hcop_ii/hnco413_ii,hcop_ii/c2h_ii,hcop_ii/sio_ii,hcop_ii/h41a_ii,hnc_ii/hcop_ii,hnc_ii/h13cop_ii,hnc_ii/hn13c_ii,hnc_ii/13cs_ii,hnc_ii/13c34s_ii,hnc_ii/hc13ccn_ii,hnc_ii/hnco404_ii,hnc_ii/ch3cn_ii,hnc_ii/hc3n_ii,hnc_ii/hnco413_ii,hnc_ii/c2h_ii,hnc_ii/sio_ii,hnc_ii/h41a_ii,h13cop_ii/hcop_ii,h13cop_ii/hnc_ii,h13cop_ii/hn13c_ii,h13cop_ii/13cs_ii,h13cop_ii/13c34s_ii,h13cop_ii/hc13ccn_ii,h13cop_ii/hnco404_ii,h13cop_ii/ch3cn_ii,h13cop_ii/hc3n_ii,h13cop_ii/hnco413_ii,h13cop_ii/c2h_ii,h13cop_ii/sio_ii,h13cop_ii/h41a_ii,hn13c_ii/hcop_ii,hn13c_ii/hnc_ii,hn13c_ii/h13cop_ii,hn13c_ii/13cs_ii,hn13c_ii/13c34s_ii,hn13c_ii/hc13ccn_ii,hn13c_ii/hnco404_ii,hn13c_ii/ch3cn_ii,hn13c_ii/hc3n_ii,hn13c_ii/hnco413_ii,hn13c_ii/c2h_ii,hn13c_ii/sio_ii,hn13c_ii/h41a_ii,13cs_ii/hcop_ii,13cs_ii/hnc_ii,13cs_ii/h13cop_ii,13cs_ii/hn13c_ii,13cs_ii/13c34s_ii,13cs_ii/hc13ccn_ii,13cs_ii/hnco404_ii,13cs_ii/ch3cn_ii,13cs_ii/hc3n_ii,13cs_ii/hnco413_ii,13cs_ii/c2h_ii,13cs_ii/sio_ii,13cs_ii/h41a_ii,13c34s_ii/hcop_ii,13c34s_ii/hnc_ii,13c34s_ii/h13cop_ii,13c34s_ii/hn13c_ii,13c34s_ii/13cs_ii,13c34s_ii/hc13ccn_ii,13c34s_ii/hnco404_ii,13c34s_ii/ch3cn_ii,13c34s_ii/hc3n_ii,13c34s_ii/hnco413_ii,13c34s_ii/c2h_ii,13c34s_ii/sio_ii,13c34s_ii/h41a_ii,hc13ccn_ii/hcop_ii,hc13ccn_ii/hnc_ii,hc13ccn_ii/h13cop_ii,hc13ccn_ii/hn13c_ii,hc13ccn_ii/13cs_ii,hc13ccn_ii/13c34s_ii,hc13ccn_ii/hnco404_ii,hc13ccn_ii/ch3cn_ii,hc13ccn_ii/hc3n_ii,hc13ccn_ii/hnco413_ii,hc13ccn_ii/c2h_ii,hc13ccn_ii/sio_ii,hc13ccn_ii/h41a_ii,hnco404_ii/hcop_ii,hnco404_ii/hnc_ii,hnco404_ii/h13cop_ii,hnco404_ii/hn13c_ii,hnco404_ii/13cs_ii,hnco404_ii/13c34s_ii,hnco404_ii/hc13ccn_ii,hnco404_ii/ch3cn_ii,hnco404_ii/hc3n_ii,hnco404_ii/hnco413_ii,hnco404_ii/c2h_ii,hnco404_ii/sio_ii,hnco404_ii/h41a_ii,ch3cn_ii/hcop_ii,ch3cn_ii/hnc_ii,ch3cn_ii/h13cop_ii,ch3cn_ii/hn13c_ii,ch3cn_ii/13cs_ii,ch3cn_ii/13c34s_ii,ch3cn_ii/hc13ccn_ii,ch3cn_ii/hnco404_ii,ch3cn_ii/hc3n_ii,ch3cn_ii/hnco413_ii,ch3cn_ii/c2h_ii,ch3cn_ii/sio_ii,ch3cn_ii/h41a_ii,hc3n_ii/hcop_ii,hc3n_ii/hnc_ii,hc3n_ii/h13cop_ii,hc3n_ii/hn13c_ii,hc3n_ii/13cs_ii,hc3n_ii/13c34s_ii,hc3n_ii/hc13ccn_ii,hc3n_ii/hnco404_ii,hc3n_ii/ch3cn_ii,hc3n_ii/hnco413_ii,hc3n_ii/c2h_ii,hc3n_ii/sio_ii,hc3n_ii/h41a_ii,hnco413_ii/hcop_ii,hnco413_ii/hnc_ii,hnco413_ii/h13cop_ii,hnco413_ii/hn13c_ii,hnco413_ii/13cs_ii,hnco413_ii/13c34s_ii,hnco413_ii/hc13ccn_ii,hnco413_ii/hnco404_ii,hnco413_ii/ch3cn_ii,hnco413_ii/hc3n_ii,hnco413_ii/c2h_ii,hnco413_ii/sio_ii,hnco413_ii/h41a_ii,c2h_ii/hcop_ii,c2h_ii/hnc_ii,c2h_ii/h13cop_ii,c2h_ii/hn13c_ii,c2h_ii/13cs_ii,c2h_ii/13c34s_ii,c2h_ii/hc13ccn_ii,c2h_ii/hnco404_ii,c2h_ii/ch3cn_ii,c2h_ii/hc3n_ii,c2h_ii/hnco413_ii,c2h_ii/sio_ii,c2h_ii/h41a_ii,sio_ii/hcop_ii,sio_ii/hnc_ii,sio_ii/h13cop_ii,sio_ii/hn13c_ii,sio_ii/13cs_ii,sio_ii/13c34s_ii,sio_ii/hc13ccn_ii,sio_ii/hnco404_ii,sio_ii/ch3cn_ii,sio_ii/hc3n_ii,sio_ii/hnco413_ii,sio_ii/c2h_ii,sio_ii/h41a_ii,h41a_ii/hcop_ii,h41a_ii/hnc_ii,h41a_ii/h13cop_ii,h41a_ii/hn13c_ii,h41a_ii/13cs_ii,h41a_ii/13c34s_ii,h41a_ii/hc13ccn_ii,h41a_ii/hnco404_ii,h41a_ii/ch3cn_ii,h41a_ii/hc3n_ii,h41a_ii/hnco413_ii,h41a_ii/c2h_ii,h41a_ii/sio_ii
1815,1.4989939637826961,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.58008658008658,inf,inf,0.6671140939597315,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.7212121212121212,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.3875838926174497,0.5809859154929577,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
1816,1.2435607772254855,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.8041424418604652,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
1817,1.202020202020202,5.915869980879541,7.153757225433526,18.04081632653061,inf,inf,inf,inf,7.872773536895673,inf,1.9045860264696828,inf,inf,0.8319327731092437,4.921606118546845,5.951445086705202,15.00874635568513,inf,inf,inf,inf,6.549618320610686,inf,1.5844875346260385,inf,inf,0.16903684550743375,0.2031857031857032,1.2092485549132947,3.0495626822157433,inf,inf,inf,inf,1.3307888040712468,inf,0.3219452139119729,inf,inf,0.13978668390433097,0.16802641802641805,0.8269598470363289,2.521865889212828,inf,inf,inf,inf,1.1005089058524173,inf,0.2662357648507233,inf,inf,0.05542986425339367,0.06662781662781664,0.32791586998087957,0.3965317919075145,inf,inf,inf,inf,0.4363867684478372,inf,0.10557094490612497,inf,inf,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.1270200387847447,0.1526806526806527,0.751434034416826,0.908670520231214,2.2915451895043732,inf,inf,inf,inf,inf,0.24192059095106186,inf,inf,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.5250484809308339,0.6311188811188811,3.1061185468451242,3.7560693641618497,9.472303206997085,inf,inf,inf,inf,4.133587786259542,inf,inf,inf,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,
1818,1.507672903090183,inf,inf,inf,inf,inf,inf,inf,7.100990099009901,inf,1.6167718665464381,inf,inf,0.6632738427216954,inf,inf,inf,inf,inf,inf,inf,4.709900990099009,inf,1.0723624887285843,inf,inf,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.1408254322364752,0.21231868824889638,inf,inf,inf,inf,inf,inf,inf,inf,0.22768259693417495,inf,inf,0.0,0.0,,,,,,,,0.0,0.0,,,0.6185164528722811,0.9325204961109944,inf,inf,inf,inf,inf,inf,inf,4.392079207920792,inf,inf,inf,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,
1819,1.356020942408377,4.878787878787878,inf,inf,inf,inf,inf,inf,inf,inf,2.6104294478527605,inf,inf,0.7374517374517374,3.5978705978705974,inf,inf,inf,inf,inf,inf,inf,inf,1.925065731814198,inf,inf,0.2049689440993789,0.2779421807420897,inf,inf,inf,inf,inf,inf,inf,inf,0.535056967572305,inf,inf,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.38307873090481787,0.5194627816981562,1.8689598689598688,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,0.0,
1820,1.6378205128205128,3.9797507788161997,inf,inf,inf,inf,inf,inf,inf,inf,2.0149842271293377,inf,inf,0.6105675146771037,2.4299065420560746,inf,inf,inf,inf,inf,inf,inf,inf,1.2302839116719244,inf,inf,0.2512720156555773,0.4115384615384615,inf,inf,inf,inf,inf,inf,inf,inf,0.5063091482649842,inf,inf,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.4962818003913894,0.8128205128205128,1.9750778816199377,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,0.0,
1764,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
1821,1.7938235947567205,5.963072378138848,inf,inf,inf,inf,inf,inf,7.674904942965779,inf,2.630824372759857,inf,inf,0.5574684171414417,3.3242245199409157,inf,inf,inf,inf,inf,inf,4.27851711026616,inf,1.4666014988595635,inf,inf,0.1676987862273966,0.3008220395467674,inf,inf,inf,inf,inf,inf,1.2870722433460076,inf,0.4411860540892799,inf,inf,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.13029477334654446,0.23372583870251054,0.776957163958641,inf,inf,inf,inf,inf,inf,inf,0.34278266536331053,inf,inf,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.3801089918256131,0.6818484781159742,2.266617429837518,inf,inf,inf,inf,inf,inf,2.9173003802281365,inf,inf,inf,0.0,0.0,0.0,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,0.0,
1823,1.1114235500878733,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.8997469955724225,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
1824,1.1979547799981236,10.256224899598394,8.898257839721254,inf,inf,inf,inf,inf,17.661134163208853,inf,inf,20.30047694753577,inf,0.8347560498081291,8.56144578313253,7.42787456445993,inf,inf,inf,inf,inf,14.74273858921162,inf,inf,16.945945945945947,inf,0.0975017620800376,0.11680270194202083,0.8675958188153311,inf,inf,inf,inf,inf,1.7219917012448134,inf,inf,1.9793322734499206,inf,0.11238154906413972,0.13462801388497983,1.1526104417670682,inf,inf,inf,inf,inf,1.9847856154910097,inf,inf,2.2813990461049287,inf,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,0.05662150520792544,0.06783000281452294,0.580722891566265,0.5038327526132403,inf,inf,inf,inf,inf,inf,inf,1.149443561208267,inf,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.04925992638421176,0.05901116427432217,0.5052208835341365,0.43832752613240417,inf,inf,inf,inf,inf,0.8699861687413555,inf,inf,inf,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0
1825,1.7507109004739336,6.021891010712623,8.146817895400126,16.834635416666668,inf,inf,13.969746083198272,14.559684684684685,3.9508021390374335,inf,2.481335764322042,4.7743722304283605,inf,0.5711965349214942,3.4396832789939453,4.653434152488973,9.615885416666666,inf,inf,7.979470556455969,8.316441441441441,2.2566844919786098,inf,1.417330390557528,2.7271048744460855,inf,0.16606079356485418,0.2907244414353419,1.3528670447385003,2.7955729166666665,inf,inf,2.3198271204754186,2.4177927927927927,0.6560733384262796,inf,0.41205258612417234,0.7928360413589364,inf,0.12274731224379302,0.214895057549086,0.7391709361900327,2.06640625,inf,inf,1.7147487844408427,1.787162162162162,0.4849503437738732,inf,0.30457729584492854,0.5860413589364845,inf,0.05940134581174105,0.1039945836154367,0.35770843036795535,0.4839319470699433,inf,inf,0.8298217179902756,0.8648648648648649,0.2346829640947288,inf,0.14739468381153442,0.2836041358936484,inf,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0715832624332895,0.12532159783344618,0.4310666045645086,0.5831758034026465,1.205078125,inf,inf,1.0422297297297296,0.2828113063407181,inf,0.17762210920257174,0.341765140324963,inf,0.06868280609482559,0.12024373730534868,0.41360037261294835,0.5595463137996219,1.15625,inf,inf,0.9594813614262561,0.2713521772345302,inf,0.17042510315708667,0.327917282127031,inf,0.25311315646995125,0.4431279620853081,1.5242198416394972,2.062066792690611,4.261067708333333,inf,inf,3.535926526202053,3.6852477477477477,inf,0.6280587275693312,1.2084564254062038,inf,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.4030087400417665,0.7055517941773866,2.4268747088961344,3.2832388153749212,6.784505208333333,inf,inf,5.629929767693138,5.86768018018018,1.5922077922077922,inf,1.924113737075332,inf,0.20945162038827445,0.36668923493568045,1.2612948299953426,1.7063642091997482,3.526041666666667,inf,inf,2.925985953538628,3.0495495495495497,0.8275019098548511,inf,0.5197197965646292,inf,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0
1826,2.4292490118577077,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.7961704756022234,inf,inf,0.4116498535632932,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.5626930203829523,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.2634233647901074,0.6399209486166009,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
1827,2.2361275088547816,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.44720168954593453,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
1828,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,3.1801526717557254,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.215957446808511,inf,inf,0.31445031204992796,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.696808510638298,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.45127220355256836,1.4351145038167938,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
1831,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
1822,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
1763,1.3078797725426483,5.962962962962963,inf,inf,inf,inf,inf,inf,3.929225137278829,inf,2.0747422680412373,inf,inf,0.7645962732919255,4.559259259259259,inf,inf,inf,inf,inf,inf,3.0042708968883467,inf,1.5863402061855671,inf,inf,0.16770186335403728,0.21933387489845654,inf,inf,inf,inf,inf,inf,0.6589383770591825,inf,0.3479381443298969,inf,inf,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.2545031055900621,0.332859463850528,1.5175925925925926,inf,inf,inf,inf,inf,inf,inf,0.5280283505154639,inf,inf,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.48198757763975153,0.6303818034118602,2.874074074074074,inf,inf,inf,inf,inf,inf,1.893837705918243,inf,inf,inf,0.0,0.0,0.0,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,0.0,
1762,1.633976589686808,8.121069182389936,13.277634961439588,inf,inf,inf,inf,inf,7.305516265912306,inf,2.669250645994832,inf,inf,0.6120038722168442,4.970125786163522,8.125964010282777,inf,inf,inf,inf,inf,4.471004243281471,inf,1.6335917312661499,inf,inf,0.12313649564375605,0.201202151217969,1.634961439588689,inf,inf,inf,inf,inf,0.8995756718528997,inf,0.32868217054263565,inf,inf,0.07531461761858664,0.12306232204998419,0.6116352201257862,inf,inf,inf,inf,inf,0.5502121640735502,inf,0.20103359173126614,inf,inf,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.13688286544046466,0.22366339765896867,1.1116352201257862,1.8174807197943443,inf,inf,inf,inf,inf,inf,0.36537467700258397,inf,inf,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,0.37463697967086157,0.6121480544131604,3.042452830188679,4.974293059125964,inf,inf,inf,inf,inf,2.736916548797737,inf,inf,inf,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,
1761,1.5023956194387407,11.717081850533807,inf,inf,inf,inf,inf,inf,6.387002909796315,inf,3.173493975903614,inf,inf,0.6656036446469248,7.7989323843416365,inf,inf,inf,inf,inf,inf,4.251212415130941,inf,2.1122891566265056,inf,inf,0.0853454821564161,0.12822267853068675,inf,inf,inf,inf,inf,inf,0.5451018428709992,inf,0.2708433734939759,inf,inf,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.1565679574791192,0.23522701346109967,1.8345195729537362,inf,inf,inf,inf,inf,inf,inf,0.49686746987951796,inf,inf,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.3151100987091876,0.47342003194159255,3.692170818505338,inf,inf,inf,inf,inf,inf,2.012609117361785,inf,inf,inf,0.0,0.0,0.0,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,0.0,
1695,1.471847370870172,inf,inf,inf,inf,inf,inf,inf,6.38989898989899,inf,2.4595645412130636,inf,inf,0.6794182737907051,inf,inf,inf,inf,inf,inf,inf,4.341414141414141,inf,1.6710730948678072,inf,inf,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.15649699652228896,0.23033969288040948,inf,inf,inf,inf,inf,inf,inf,inf,0.3849144634525661,inf,inf,0.0,0.0,,,,,,,,0.0,0.0,,,0.40657603540942144,0.598417868776175,inf,inf,inf,inf,inf,inf,inf,2.5979797979797983,inf,inf,inf,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,
1696,1.6081474296799225,2.2466124661246614,inf,inf,inf,inf,inf,inf,inf,inf,0.780235294117647,inf,inf,0.6218335343787695,1.3970189701897018,inf,inf,inf,inf,inf,inf,inf,inf,0.48517647058823526,inf,inf,0.44511459589867314,0.7158098933074685,inf,inf,inf,inf,inf,inf,inf,inf,0.3472941176470588,inf,inf,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,1.281664656212304,2.061105722599418,2.8794037940379402,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,0.0,
1697,1.9077134986225897,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.524187725631769,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
1698,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
